
1670955446063 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955447772 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}
1670995649343 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670995650621 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 133.4, 'chp': 0.3, 'lp': 44079.95, 'spread': 0.0, 'ask': 44079.95, 'bid': 44079.95, 'open_price': 44078.6, 'high_price': 44099.15, 'low_price': 43987.95, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 44078.75, 'h': 44081.2, 'l': 44076.35, 'c': 44079.95, 'v': 0, 'tf': '10:57'}}}]}

1670995650622 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670995651621 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 7.95, 'chp': 0.51, 'lp': 1580.1, 'spread': 0.05, 'ask': 1580.1, 'bid': 1580.05, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 1624825, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 1581.1, 'h': 1581.15, 'l': 1580.0, 'c': 1580.1, 'v': 3182, 'tf': '10:57'}}}]}

1670995651630 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670995652912 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 7.2, 'chp': 1.57, 'lp': 465.3, 'spread': 0.05, 'ask': 465.35, 'bid': 465.3, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 2601730, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 465.4, 'h': 465.4, 'l': 465.15, 'c': 465.3, 'v': 949, 'tf': '10:57'}}}]}

1670995652922 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670995653877 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -13.95, 'chp': -0.3, 'lp': 4664.9, 'spread': 1.3, 'ask': 4666.2, 'bid': 4664.9, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4660.8, 'prev_close_price': 4678.85, 'volume': 164711, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 4664.9, 'h': 4666.5, 'l': 4663.45, 'c': 4664.9, 'v': 298, 'tf': '10:57'}}}]}

1670995653888 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670995655163 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 6.35, 'chp': 0.51, 'lp': 1241.3, 'spread': 0.15, 'ask': 1241.3, 'bid': 1241.15, 'open_price': 1241.75, 'high_price': 1245.9, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 986732, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 1241.55, 'h': 1241.55, 'l': 1241.0, 'c': 1241.3, 'v': 1226, 'tf': '10:57'}}}]}

1670995655172 :: quotes :: {'symbols': 'NSE:BAJFINANCE-EQ'} :: 1670995656156 :: {'s': 'ok', 'd': [{'n': 'NSE:BAJFINANCE-EQ', 's': 'ok', 'v': {'ch': 49.9, 'chp': 0.75, 'lp': 6670.0, 'spread': 0.55, 'ask': 6670.0, 'bid': 6669.45, 'open_price': 6658.0, 'high_price': 6688.55, 'low_price': 6636.1, 'prev_close_price': 6620.1, 'volume': 310944, 'short_name': 'BAJFINANCE-EQ', 'exchange': 'NSE', 'description': 'NSE:BAJFINANCE-EQ', 'original_name': 'NSE:BAJFINANCE-EQ', 'symbol': 'NSE:BAJFINANCE-EQ', 'fyToken': '1010000000317', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 6665.0, 'h': 6670.0, 'l': 6665.0, 'c': 6670.0, 'v': 774, 'tf': '10:57'}}}]}

1670995656160 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670995657054 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': 6.35, 'chp': 1.03, 'lp': 623.1, 'spread': 0.1, 'ask': 623.15, 'bid': 623.05, 'open_price': 618.5, 'high_price': 625.8, 'low_price': 617.5, 'prev_close_price': 616.75, 'volume': 5840354, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 623.0, 'h': 623.15, 'l': 623.0, 'c': 623.1, 'v': 10061, 'tf': '10:57'}}}]}

1670995657060 :: quotes :: {'symbols': 'NSE:TCS-EQ'} :: 1670995657961 :: {'s': 'ok', 'd': [{'n': 'NSE:TCS-EQ', 's': 'ok', 'v': {'ch': 26.0, 'chp': 0.78, 'lp': 3358.1, 'spread': 1.2, 'ask': 3359.4, 'bid': 3358.2, 'open_price': 3348.8, 'high_price': 3377.0, 'low_price': 3340.9, 'prev_close_price': 3332.1, 'volume': 443733, 'short_name': 'TCS-EQ', 'exchange': 'NSE', 'description': 'NSE:TCS-EQ', 'original_name': 'NSE:TCS-EQ', 'symbol': 'NSE:TCS-EQ', 'fyToken': '101000000011536', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 3358.15, 'h': 3358.35, 'l': 3356.75, 'c': 3358.1, 'v': 520, 'tf': '10:57'}}}]}

1670995657969 :: quotes :: {'symbols': 'NSE:SUNPHARMA-EQ'} :: 1670995658886 :: {'s': 'ok', 'd': [{'n': 'NSE:SUNPHARMA-EQ', 's': 'ok', 'v': {'ch': 5.05, 'chp': 0.51, 'lp': 999.7, 'spread': 0.35, 'ask': 999.65, 'bid': 999.3, 'open_price': 999.0, 'high_price': 1002.35, 'low_price': 994.55, 'prev_close_price': 994.65, 'volume': 470909, 'short_name': 'SUNPHARMA-EQ', 'exchange': 'NSE', 'description': 'NSE:SUNPHARMA-EQ', 'original_name': 'NSE:SUNPHARMA-EQ', 'symbol': 'NSE:SUNPHARMA-EQ', 'fyToken': '10100000003351', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 999.25, 'h': 999.7, 'l': 999.25, 'c': 999.7, 'v': 551, 'tf': '10:57'}}}]}

1670995658893 :: quotes :: {'symbols': 'NSE:RELIANCE-EQ'} :: 1670995659858 :: {'s': 'ok', 'd': [{'n': 'NSE:RELIANCE-EQ', 's': 'ok', 'v': {'ch': -5.0, 'chp': -0.19, 'lp': 2620.0, 'spread': 0.1, 'ask': 2620.0, 'bid': 2619.9, 'open_price': 2637.65, 'high_price': 2638.95, 'low_price': 2616.0, 'prev_close_price': 2625.0, 'volume': 1239030, 'short_name': 'RELIANCE-EQ', 'exchange': 'NSE', 'description': 'NSE:RELIANCE-EQ', 'original_name': 'NSE:RELIANCE-EQ', 'symbol': 'NSE:RELIANCE-EQ', 'fyToken': '10100000002885', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 2620.0, 'h': 2620.05, 'l': 2619.8, 'c': 2620.0, 'v': 2047, 'tf': '10:57'}}}]}

1670995659863 :: quotes :: {'symbols': 'NSE:MARUTI-EQ'} :: 1670995660774 :: {'s': 'ok', 'd': [{'n': 'NSE:MARUTI-EQ', 's': 'ok', 'v': {'ch': 6.8, 'chp': 0.08, 'lp': 8627.5, 'spread': 0.3, 'ask': 8627.55, 'bid': 8627.25, 'open_price': 8650.0, 'high_price': 8677.7, 'low_price': 8596.05, 'prev_close_price': 8620.7, 'volume': 125496, 'short_name': 'MARUTI-EQ', 'exchange': 'NSE', 'description': 'NSE:MARUTI-EQ', 'original_name': 'NSE:MARUTI-EQ', 'symbol': 'NSE:MARUTI-EQ', 'fyToken': '101000000010999', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 8628.4, 'h': 8628.4, 'l': 8627.0, 'c': 8627.5, 'v': 135, 'tf': '10:57'}}}]}

1670995670785 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670995672061 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 66.25, 'chp': 0.36, 'lp': 18674.25, 'spread': 0.0, 'ask': 18674.25, 'bid': 18674.25, 'open_price': 18671.25, 'high_price': 18696.1, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 18671.75, 'h': 18674.25, 'l': 18670.6, 'c': 18674.25, 'v': 0, 'tf': '10:57'}}}]}

1670995672063 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670995673329 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 136.25, 'chp': 0.31, 'lp': 44082.8, 'spread': 0.0, 'ask': 44082.8, 'bid': 44082.8, 'open_price': 44078.6, 'high_price': 44099.15, 'low_price': 43987.95, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 44078.75, 'h': 44084.35, 'l': 44076.35, 'c': 44082.8, 'v': 0, 'tf': '10:57'}}}]}

1670995673330 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670995674621 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 8.4, 'chp': 0.53, 'lp': 1580.55, 'spread': 0.15, 'ask': 1580.95, 'bid': 1580.8, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 1627172, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 1581.1, 'h': 1581.15, 'l': 1580.0, 'c': 1580.55, 'v': 5529, 'tf': '10:57'}}}]}

1670995674631 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670995675582 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 7.25, 'chp': 1.58, 'lp': 465.35, 'spread': 0.05, 'ask': 465.35, 'bid': 465.3, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 2602060, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 465.4, 'h': 465.4, 'l': 465.15, 'c': 465.35, 'v': 1279, 'tf': '10:57'}}}]}

1670995675591 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670995676502 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -13.95, 'chp': -0.3, 'lp': 4664.9, 'spread': 0.05, 'ask': 4664.95, 'bid': 4664.9, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4660.8, 'prev_close_price': 4678.85, 'volume': 164890, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 4664.9, 'h': 4666.5, 'l': 4663.45, 'c': 4664.9, 'v': 477, 'tf': '10:57'}}}]}

1670995676512 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670995677420 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 6.55, 'chp': 0.53, 'lp': 1241.5, 'spread': 0.15, 'ask': 1241.5, 'bid': 1241.35, 'open_price': 1241.75, 'high_price': 1245.9, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 987912, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 1241.55, 'h': 1241.55, 'l': 1241.0, 'c': 1241.5, 'v': 2406, 'tf': '10:57'}}}]}

1670995677430 :: quotes :: {'symbols': 'NSE:BAJFINANCE-EQ'} :: 1670995678342 :: {'s': 'ok', 'd': [{'n': 'NSE:BAJFINANCE-EQ', 's': 'ok', 'v': {'ch': 50.6, 'chp': 0.76, 'lp': 6670.7, 'spread': 0.65, 'ask': 6670.65, 'bid': 6670.0, 'open_price': 6658.0, 'high_price': 6688.55, 'low_price': 6636.1, 'prev_close_price': 6620.1, 'volume': 311651, 'short_name': 'BAJFINANCE-EQ', 'exchange': 'NSE', 'description': 'NSE:BAJFINANCE-EQ', 'original_name': 'NSE:BAJFINANCE-EQ', 'symbol': 'NSE:BAJFINANCE-EQ', 'fyToken': '1010000000317', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 6665.0, 'h': 6672.0, 'l': 6665.0, 'c': 6670.7, 'v': 1481, 'tf': '10:57'}}}]}

1670995678347 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670995679305 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': 6.4, 'chp': 1.04, 'lp': 623.15, 'spread': 0.05, 'ask': 623.15, 'bid': 623.1, 'open_price': 618.5, 'high_price': 625.8, 'low_price': 617.5, 'prev_close_price': 616.75, 'volume': 5845823, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 623.0, 'h': 623.2, 'l': 623.0, 'c': 623.15, 'v': 15530, 'tf': '10:57'}}}]}

1670995679312 :: quotes :: {'symbols': 'NSE:TCS-EQ'} :: 1670995680279 :: {'s': 'ok', 'd': [{'n': 'NSE:TCS-EQ', 's': 'ok', 'v': {'ch': 27.1, 'chp': 0.81, 'lp': 3359.2, 'spread': 0.8, 'ask': 3360.8, 'bid': 3360.0, 'open_price': 3348.8, 'high_price': 3377.0, 'low_price': 3340.9, 'prev_close_price': 3332.1, 'volume': 444272, 'short_name': 'TCS-EQ', 'exchange': 'NSE', 'description': 'NSE:TCS-EQ', 'original_name': 'NSE:TCS-EQ', 'symbol': 'NSE:TCS-EQ', 'fyToken': '101000000011536', 'tt': 1670976000, 'cmd': {'t': 1670995620, 'o': 3358.15, 'h': 3360.55, 'l': 3356.75, 'c': 3359.2, 'v': 1059, 'tf': '10:57'}}}]}

1670995680286 :: quotes :: {'symbols': 'NSE:SUNPHARMA-EQ'} :: 1670995681257 :: {'s': 'ok', 'd': [{'n': 'NSE:SUNPHARMA-EQ', 's': 'ok', 'v': {'ch': 5.0, 'chp': 0.5, 'lp': 999.65, 'spread': 0.3, 'ask': 999.65, 'bid': 999.35, 'open_price': 999.0, 'high_price': 1002.35, 'low_price': 994.55, 'prev_close_price': 994.65, 'volume': 471242, 'short_name': 'SUNPHARMA-EQ', 'exchange': 'NSE', 'description': 'NSE:SUNPHARMA-EQ', 'original_name': 'NSE:SUNPHARMA-EQ', 'symbol': 'NSE:SUNPHARMA-EQ', 'fyToken': '10100000003351', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 999.65, 'h': 999.65, 'l': 999.65, 'c': 999.65, 'v': 0, 'tf': '10:58'}}}]}

1670995681264 :: quotes :: {'symbols': 'NSE:RELIANCE-EQ'} :: 1670995682248 :: {'s': 'ok', 'd': [{'n': 'NSE:RELIANCE-EQ', 's': 'ok', 'v': {'ch': -5.0, 'chp': -0.19, 'lp': 2620.0, 'spread': 0.15, 'ask': 2620.0, 'bid': 2619.85, 'open_price': 2637.65, 'high_price': 2638.95, 'low_price': 2616.0, 'prev_close_price': 2625.0, 'volume': 1240831, 'short_name': 'RELIANCE-EQ', 'exchange': 'NSE', 'description': 'NSE:RELIANCE-EQ', 'original_name': 'NSE:RELIANCE-EQ', 'symbol': 'NSE:RELIANCE-EQ', 'fyToken': '10100000002885', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 2620.0, 'h': 2620.0, 'l': 2620.0, 'c': 2620.0, 'v': 3, 'tf': '10:58'}}}]}

1670995682255 :: quotes :: {'symbols': 'NSE:MARUTI-EQ'} :: 1670995683161 :: {'s': 'ok', 'd': [{'n': 'NSE:MARUTI-EQ', 's': 'ok', 'v': {'ch': 6.85, 'chp': 0.08, 'lp': 8627.55, 'spread': 0.05, 'ask': 8627.55, 'bid': 8627.5, 'open_price': 8650.0, 'high_price': 8677.7, 'low_price': 8596.05, 'prev_close_price': 8620.7, 'volume': 125559, 'short_name': 'MARUTI-EQ', 'exchange': 'NSE', 'description': 'NSE:MARUTI-EQ', 'original_name': 'NSE:MARUTI-EQ', 'symbol': 'NSE:MARUTI-EQ', 'fyToken': '101000000010999', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 8627.55, 'h': 8627.55, 'l': 8627.55, 'c': 8627.55, 'v': 18, 'tf': '10:58'}}}]}

1670995693170 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670995694472 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 66.35, 'chp': 0.36, 'lp': 18674.35, 'spread': 0.0, 'ask': 18674.35, 'bid': 18674.35, 'open_price': 18671.25, 'high_price': 18696.1, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 18673.95, 'h': 18674.35, 'l': 18673.35, 'c': 18674.35, 'v': 0, 'tf': '10:58'}}}]}

1670995694472 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670995695794 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 140.35, 'chp': 0.32, 'lp': 44086.9, 'spread': 0.0, 'ask': 44086.9, 'bid': 44086.9, 'open_price': 44078.6, 'high_price': 44099.15, 'low_price': 43987.95, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 44086.0, 'h': 44089.35, 'l': 44081.25, 'c': 44086.9, 'v': 0, 'tf': '10:58'}}}]}

1670995695795 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670995696727 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 8.85, 'chp': 0.56, 'lp': 1581.0, 'spread': 0.05, 'ask': 1581.05, 'bid': 1581.0, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 1627408, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 1580.85, 'h': 1581.05, 'l': 1580.8, 'c': 1581.0, 'v': 190, 'tf': '10:58'}}}]}

1670995696738 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670995697738 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 7.25, 'chp': 1.58, 'lp': 465.35, 'spread': 0.05, 'ask': 465.4, 'bid': 465.35, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 2603241, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 465.35, 'h': 465.35, 'l': 465.35, 'c': 465.35, 'v': 151, 'tf': '10:58'}}}]}

1670995697748 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670995699197 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -13.95, 'chp': -0.3, 'lp': 4664.9, 'spread': 0.05, 'ask': 4664.95, 'bid': 4664.9, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4660.8, 'prev_close_price': 4678.85, 'volume': 165200, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 4664.95, 'h': 4664.95, 'l': 4663.0, 'c': 4664.9, 'v': 307, 'tf': '10:58'}}}]}

1670995699206 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670995700198 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 6.15, 'chp': 0.5, 'lp': 1241.1, 'spread': 0.4, 'ask': 1241.4, 'bid': 1241.0, 'open_price': 1241.75, 'high_price': 1245.9, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 989798, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 1241.45, 'h': 1241.5, 'l': 1241.1, 'c': 1241.1, 'v': 1866, 'tf': '10:58'}}}]}

1670995700209 :: quotes :: {'symbols': 'NSE:BAJFINANCE-EQ'} :: 1670995701199 :: {'s': 'ok', 'd': [{'n': 'NSE:BAJFINANCE-EQ', 's': 'ok', 'v': {'ch': 48.95, 'chp': 0.74, 'lp': 6669.05, 'spread': 1.7, 'ask': 6669.05, 'bid': 6667.35, 'open_price': 6658.0, 'high_price': 6688.55, 'low_price': 6636.1, 'prev_close_price': 6620.1, 'volume': 311927, 'short_name': 'BAJFINANCE-EQ', 'exchange': 'NSE', 'description': 'NSE:BAJFINANCE-EQ', 'original_name': 'NSE:BAJFINANCE-EQ', 'symbol': 'NSE:BAJFINANCE-EQ', 'fyToken': '1010000000317', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 6670.7, 'h': 6670.8, 'l': 6668.9, 'c': 6669.05, 'v': 276, 'tf': '10:58'}}}]}

1670995701207 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670995702145 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': 6.4, 'chp': 1.04, 'lp': 623.15, 'spread': 0.05, 'ask': 623.2, 'bid': 623.15, 'open_price': 618.5, 'high_price': 625.8, 'low_price': 617.5, 'prev_close_price': 616.75, 'volume': 5851929, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 623.1, 'h': 623.25, 'l': 623.05, 'c': 623.15, 'v': 6106, 'tf': '10:58'}}}]}

1670995702152 :: quotes :: {'symbols': 'NSE:TCS-EQ'} :: 1670995703063 :: {'s': 'ok', 'd': [{'n': 'NSE:TCS-EQ', 's': 'ok', 'v': {'ch': 29.4, 'chp': 0.88, 'lp': 3361.5, 'spread': 0.5, 'ask': 3361.6, 'bid': 3361.1, 'open_price': 3348.8, 'high_price': 3377.0, 'low_price': 3340.9, 'prev_close_price': 3332.1, 'volume': 444600, 'short_name': 'TCS-EQ', 'exchange': 'NSE', 'description': 'NSE:TCS-EQ', 'original_name': 'NSE:TCS-EQ', 'symbol': 'NSE:TCS-EQ', 'fyToken': '101000000011536', 'tt': 1670976000, 'cmd': {'t': 1670995680, 'o': 3361.0, 'h': 3361.65, 'l': 3360.15, 'c': 3361.5, 'v': 328, 'tf': '10:58'}}}]}

