
1671075901000 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1671075902285 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -47.8, 'chp': -0.26, 'lp': 18612.5, 'spread': 0.0, 'ask': 18612.5, 'bid': 18612.5, 'open_price': 18614.4, 'high_price': 18621.2, 'low_price': 18612.2, 'prev_close_price': 18660.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1671062400, 'cmd': {'t': 1671075900, 'o': 18614.4, 'h': 18621.2, 'l': 18612.2, 'c': 18612.5, 'v': 0, 'tf': '9:15'}}}]}
1671081549117 :: quotes :: {'symbols': 'NSE:TCS-EQ'} :: 1671081550105 :: {'s': 'ok', 'd': [{'n': 'NSE:TCS-EQ', 's': 'ok', 'v': {'ch': -35.75, 'chp': -1.06, 'lp': 3329.6, 'spread': 1.35, 'ask': 3329.75, 'bid': 3328.4, 'open_price': 3358.8, 'high_price': 3364.75, 'low_price': 3321.0, 'prev_close_price': 3365.35, 'volume': 549472, 'short_name': 'TCS-EQ', 'exchange': 'NSE', 'description': 'NSE:TCS-EQ', 'original_name': 'NSE:TCS-EQ', 'symbol': 'NSE:TCS-EQ', 'fyToken': '101000000011536', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 3329.0, 'h': 3329.6, 'l': 3329.0, 'c': 3329.6, 'v': 164, 'tf': '10:49'}}}]}

1671081550107 :: quotes :: {'symbols': 'NSE:SUNPHARMA-EQ'} :: 1671081551087 :: {'s': 'ok', 'd': [{'n': 'NSE:SUNPHARMA-EQ', 's': 'ok', 'v': {'ch': 0.55, 'chp': 0.05, 'lp': 1000.8, 'spread': 0.1, 'ask': 1000.7, 'bid': 1000.6, 'open_price': 1001.0, 'high_price': 1007.0, 'low_price': 999.3, 'prev_close_price': 1000.25, 'volume': 278985, 'short_name': 'SUNPHARMA-EQ', 'exchange': 'NSE', 'description': 'NSE:SUNPHARMA-EQ', 'original_name': 'NSE:SUNPHARMA-EQ', 'symbol': 'NSE:SUNPHARMA-EQ', 'fyToken': '10100000003351', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 1000.7, 'h': 1000.8, 'l': 1000.6, 'c': 1000.8, 'v': 170, 'tf': '10:49'}}}]}

1671081551088 :: quotes :: {'symbols': 'NSE:RELIANCE-EQ'} :: 1671081552003 :: {'s': 'ok', 'd': [{'n': 'NSE:RELIANCE-EQ', 's': 'ok', 'v': {'ch': -16.6, 'chp': -0.63, 'lp': 2598.9, 'spread': 0.05, 'ask': 2598.9, 'bid': 2598.85, 'open_price': 2602.5, 'high_price': 2615.0, 'low_price': 2593.8, 'prev_close_price': 2615.5, 'volume': 989155, 'short_name': 'RELIANCE-EQ', 'exchange': 'NSE', 'description': 'NSE:RELIANCE-EQ', 'original_name': 'NSE:RELIANCE-EQ', 'symbol': 'NSE:RELIANCE-EQ', 'fyToken': '10100000002885', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 2598.95, 'h': 2598.95, 'l': 2598.6, 'c': 2598.9, 'v': 922, 'tf': '10:49'}}}]}

1671081552005 :: quotes :: {'symbols': 'NSE:MARUTI-EQ'} :: 1671081552928 :: {'s': 'ok', 'd': [{'n': 'NSE:MARUTI-EQ', 's': 'ok', 'v': {'ch': -14.55, 'chp': -0.17, 'lp': 8627.05, 'spread': 0.05, 'ask': 8627.1, 'bid': 8627.05, 'open_price': 8641.0, 'high_price': 8673.6, 'low_price': 8612.0, 'prev_close_price': 8641.6, 'volume': 131315, 'short_name': 'MARUTI-EQ', 'exchange': 'NSE', 'description': 'NSE:MARUTI-EQ', 'original_name': 'NSE:MARUTI-EQ', 'symbol': 'NSE:MARUTI-EQ', 'fyToken': '101000000010999', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 8627.05, 'h': 8629.05, 'l': 8627.0, 'c': 8627.05, 'v': 488, 'tf': '10:49'}}}]}

1671081562936 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1671081564208 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -79.15, 'chp': -0.42, 'lp': 18581.15, 'spread': 0.0, 'ask': 18581.15, 'bid': 18581.15, 'open_price': 18614.4, 'high_price': 18652.9, 'low_price': 18558.9, 'prev_close_price': 18660.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 18580.8, 'h': 18581.75, 'l': 18580.4, 'c': 18581.15, 'v': 0, 'tf': '10:49'}}}]}

1671081564209 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1671081565093 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 2.75, 'chp': 0.01, 'lp': 44051.85, 'spread': 0.0, 'ask': 44051.85, 'bid': 44051.85, 'open_price': 43940.1, 'high_price': 44120.6, 'low_price': 43927.5, 'prev_close_price': 44049.1, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 44049.9, 'h': 44054.85, 'l': 44048.85, 'c': 44051.85, 'v': 0, 'tf': '10:49'}}}]}

1671081565093 :: quotes :: {'symbols': 'NSE:SBILIFE-EQ'} :: 1671081566061 :: {'s': 'ok', 'd': [{'n': 'NSE:SBILIFE-EQ', 's': 'ok', 'v': {'ch': 19.1, 'chp': 1.5, 'lp': 1288.85, 'spread': 0.1, 'ask': 1288.95, 'bid': 1288.85, 'open_price': 1274.95, 'high_price': 1295.0, 'low_price': 1272.55, 'prev_close_price': 1269.75, 'volume': 600510, 'short_name': 'SBILIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:SBILIFE-EQ', 'original_name': 'NSE:SBILIFE-EQ', 'symbol': 'NSE:SBILIFE-EQ', 'fyToken': '101000000021808', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 1288.85, 'h': 1289.15, 'l': 1288.85, 'c': 1288.85, 'v': 983, 'tf': '10:49'}}}]}

1671081566061 :: positions ::  :: 1671081567014 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'netQty': -141, 'qty': 141, 'avgPrice': 1287.96, 'netAvg': 1288.87, 'side': -1, 'productType': 'BO', 'realized_profit': 128.14, 'unrealized_profit': -125.49, 'pl': 2.6499999999999915, 'ltp': 1288.85, 'buyQty': 43, 'buyAvg': 1284.9814, 'buyVal': 55254.2, 'sellQty': 184, 'sellAvg': 1287.96, 'sellVal': 236985.5, 'slNo': 0, 'fyToken': '101000000021808', 'dummy': '          ', 'crossCurrency': 'N', 'rbiRefRate': 1.0, 'qtyMulti_com': 1.0, 'segment': 10, 'symbol': 'NSE:SBILIFE-EQ', 'id': 'NSE:SBILIFE-EQ-BO', 'qtyMultiplier': 1.0}], 'overall': {'count_total': 1, 'count_open': 1, 'pl_total': 2.65, 'pl_realized': 128.14, 'pl_unrealized': -125.49}}

1671081567022 :: quotes :: {'symbols': 'NSE:HDFCLIFE-EQ'} :: 1671081567933 :: {'s': 'ok', 'd': [{'n': 'NSE:HDFCLIFE-EQ', 's': 'ok', 'v': {'ch': 3.1, 'chp': 0.53, 'lp': 583.45, 'spread': 0.1, 'ask': 583.45, 'bid': 583.35, 'open_price': 582.9, 'high_price': 587.25, 'low_price': 581.35, 'prev_close_price': 580.35, 'volume': 715130, 'short_name': 'HDFCLIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:HDFCLIFE-EQ', 'original_name': 'NSE:HDFCLIFE-EQ', 'symbol': 'NSE:HDFCLIFE-EQ', 'fyToken': '1010000000467', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 583.15, 'h': 583.45, 'l': 583.15, 'c': 583.45, 'v': 302, 'tf': '10:49'}}}]}

1671081567943 :: quotes :: {'symbols': 'NSE:MOTHERSON-EQ'} :: 1671081568872 :: {'s': 'ok', 'd': [{'n': 'NSE:MOTHERSON-EQ', 's': 'ok', 'v': {'ch': 0.05, 'chp': 0.07, 'lp': 72.3, 'spread': 0.05, 'ask': 72.35, 'bid': 72.3, 'open_price': 72.65, 'high_price': 72.95, 'low_price': 72.25, 'prev_close_price': 72.25, 'volume': 1889869, 'short_name': 'MOTHERSON-EQ', 'exchange': 'NSE', 'description': 'NSE:MOTHERSON-EQ', 'original_name': 'NSE:MOTHERSON-EQ', 'symbol': 'NSE:MOTHERSON-EQ', 'fyToken': '10100000004204', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 72.3, 'h': 72.35, 'l': 72.3, 'c': 72.3, 'v': 1409, 'tf': '10:49'}}}]}

1671081568885 :: quotes :: {'symbols': 'NSE:BAJFINANCE-EQ'} :: 1671081569904 :: {'s': 'ok', 'd': [{'n': 'NSE:BAJFINANCE-EQ', 's': 'ok', 'v': {'ch': 40.15, 'chp': 0.6, 'lp': 6695.35, 'spread': 2.25, 'ask': 6697.6, 'bid': 6695.35, 'open_price': 6632.0, 'high_price': 6714.0, 'low_price': 6622.3, 'prev_close_price': 6655.2, 'volume': 363696, 'short_name': 'BAJFINANCE-EQ', 'exchange': 'NSE', 'description': 'NSE:BAJFINANCE-EQ', 'original_name': 'NSE:BAJFINANCE-EQ', 'symbol': 'NSE:BAJFINANCE-EQ', 'fyToken': '1010000000317', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 6696.15, 'h': 6698.0, 'l': 6695.15, 'c': 6695.35, 'v': 235, 'tf': '10:49'}}}]}

1671081569905 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1671081570834 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': 0.7, 'chp': 0.11, 'lp': 626.2, 'spread': 0.15, 'ask': 626.35, 'bid': 626.2, 'open_price': 625.55, 'high_price': 629.55, 'low_price': 625.05, 'prev_close_price': 625.5, 'volume': 3459365, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 626.4, 'h': 626.45, 'l': 626.1, 'c': 626.2, 'v': 3191, 'tf': '10:49'}}}]}

1671081570836 :: quotes :: {'symbols': 'NSE:TCS-EQ'} :: 1671081572087 :: {'s': 'ok', 'd': [{'n': 'NSE:TCS-EQ', 's': 'ok', 'v': {'ch': -36.35, 'chp': -1.08, 'lp': 3329.0, 'spread': 1.05, 'ask': 3329.45, 'bid': 3328.4, 'open_price': 3358.8, 'high_price': 3364.75, 'low_price': 3321.0, 'prev_close_price': 3365.35, 'volume': 549519, 'short_name': 'TCS-EQ', 'exchange': 'NSE', 'description': 'NSE:TCS-EQ', 'original_name': 'NSE:TCS-EQ', 'symbol': 'NSE:TCS-EQ', 'fyToken': '101000000011536', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 3329.0, 'h': 3329.6, 'l': 3328.4, 'c': 3329.0, 'v': 211, 'tf': '10:49'}}}]}

1671081572090 :: quotes :: {'symbols': 'NSE:SUNPHARMA-EQ'} :: 1671081573057 :: {'s': 'ok', 'd': [{'n': 'NSE:SUNPHARMA-EQ', 's': 'ok', 'v': {'ch': 0.35, 'chp': 0.03, 'lp': 1000.6, 'spread': 0.25, 'ask': 1000.85, 'bid': 1000.6, 'open_price': 1001.0, 'high_price': 1007.0, 'low_price': 999.3, 'prev_close_price': 1000.25, 'volume': 279066, 'short_name': 'SUNPHARMA-EQ', 'exchange': 'NSE', 'description': 'NSE:SUNPHARMA-EQ', 'original_name': 'NSE:SUNPHARMA-EQ', 'symbol': 'NSE:SUNPHARMA-EQ', 'fyToken': '10100000003351', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 1000.7, 'h': 1000.85, 'l': 1000.6, 'c': 1000.6, 'v': 251, 'tf': '10:49'}}}]}

1671081573059 :: quotes :: {'symbols': 'NSE:RELIANCE-EQ'} :: 1671081573993 :: {'s': 'ok', 'd': [{'n': 'NSE:RELIANCE-EQ', 's': 'ok', 'v': {'ch': -16.5, 'chp': -0.63, 'lp': 2599.0, 'spread': 0.15, 'ask': 2599.2, 'bid': 2599.05, 'open_price': 2602.5, 'high_price': 2615.0, 'low_price': 2593.8, 'prev_close_price': 2615.5, 'volume': 990440, 'short_name': 'RELIANCE-EQ', 'exchange': 'NSE', 'description': 'NSE:RELIANCE-EQ', 'original_name': 'NSE:RELIANCE-EQ', 'symbol': 'NSE:RELIANCE-EQ', 'fyToken': '10100000002885', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 2598.95, 'h': 2599.05, 'l': 2598.5, 'c': 2599.0, 'v': 2207, 'tf': '10:49'}}}]}

1671081573994 :: quotes :: {'symbols': 'NSE:MARUTI-EQ'} :: 1671081574923 :: {'s': 'ok', 'd': [{'n': 'NSE:MARUTI-EQ', 's': 'ok', 'v': {'ch': -14.55, 'chp': -0.17, 'lp': 8627.05, 'spread': 0.1, 'ask': 8627.15, 'bid': 8627.05, 'open_price': 8641.0, 'high_price': 8673.6, 'low_price': 8612.0, 'prev_close_price': 8641.6, 'volume': 131482, 'short_name': 'MARUTI-EQ', 'exchange': 'NSE', 'description': 'NSE:MARUTI-EQ', 'original_name': 'NSE:MARUTI-EQ', 'symbol': 'NSE:MARUTI-EQ', 'fyToken': '101000000010999', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 8627.05, 'h': 8629.1, 'l': 8627.0, 'c': 8627.05, 'v': 655, 'tf': '10:49'}}}]}

1671081584932 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1671081586204 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -78.2, 'chp': -0.42, 'lp': 18582.1, 'spread': 0.0, 'ask': 18582.1, 'bid': 18582.1, 'open_price': 18614.4, 'high_price': 18652.9, 'low_price': 18558.9, 'prev_close_price': 18660.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 18580.8, 'h': 18582.1, 'l': 18580.4, 'c': 18582.1, 'v': 0, 'tf': '10:49'}}}]}

1671081586205 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1671081587149 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 5.2, 'chp': 0.01, 'lp': 44054.3, 'spread': 0.0, 'ask': 44054.3, 'bid': 44054.3, 'open_price': 43940.1, 'high_price': 44120.6, 'low_price': 43927.5, 'prev_close_price': 44049.1, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 44049.9, 'h': 44056.85, 'l': 44048.85, 'c': 44054.3, 'v': 0, 'tf': '10:49'}}}]}

1671081587150 :: quotes :: {'symbols': 'NSE:SBILIFE-EQ'} :: 1671081588129 :: {'s': 'ok', 'd': [{'n': 'NSE:SBILIFE-EQ', 's': 'ok', 'v': {'ch': 19.9, 'chp': 1.57, 'lp': 1289.65, 'spread': 0.7, 'ask': 1289.6, 'bid': 1288.9, 'open_price': 1274.95, 'high_price': 1295.0, 'low_price': 1272.55, 'prev_close_price': 1269.75, 'volume': 601115, 'short_name': 'SBILIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:SBILIFE-EQ', 'original_name': 'NSE:SBILIFE-EQ', 'symbol': 'NSE:SBILIFE-EQ', 'fyToken': '101000000021808', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 1288.85, 'h': 1289.65, 'l': 1288.85, 'c': 1289.65, 'v': 1588, 'tf': '10:49'}}}]}

1671081588130 :: positions ::  :: 1671081589084 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'netQty': -141, 'qty': 141, 'avgPrice': 1287.96, 'netAvg': 1288.87, 'side': -1, 'productType': 'BO', 'realized_profit': 128.14, 'unrealized_profit': -238.29, 'pl': -110.15, 'ltp': 1289.65, 'buyQty': 43, 'buyAvg': 1284.9814, 'buyVal': 55254.2, 'sellQty': 184, 'sellAvg': 1287.96, 'sellVal': 236985.5, 'slNo': 0, 'fyToken': '101000000021808', 'dummy': '          ', 'crossCurrency': 'N', 'rbiRefRate': 1.0, 'qtyMulti_com': 1.0, 'segment': 10, 'symbol': 'NSE:SBILIFE-EQ', 'id': 'NSE:SBILIFE-EQ-BO', 'qtyMultiplier': 1.0}], 'overall': {'count_total': 1, 'count_open': 1, 'pl_total': -110.15, 'pl_realized': 128.14, 'pl_unrealized': -238.29}}

1671081589094 :: quotes :: {'symbols': 'NSE:HDFCLIFE-EQ'} :: 1671081590024 :: {'s': 'ok', 'd': [{'n': 'NSE:HDFCLIFE-EQ', 's': 'ok', 'v': {'ch': 3.05, 'chp': 0.53, 'lp': 583.4, 'spread': 0.05, 'ask': 583.45, 'bid': 583.4, 'open_price': 582.9, 'high_price': 587.25, 'low_price': 581.35, 'prev_close_price': 580.35, 'volume': 715308, 'short_name': 'HDFCLIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:HDFCLIFE-EQ', 'original_name': 'NSE:HDFCLIFE-EQ', 'symbol': 'NSE:HDFCLIFE-EQ', 'fyToken': '1010000000467', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 583.15, 'h': 583.45, 'l': 583.15, 'c': 583.4, 'v': 480, 'tf': '10:49'}}}]}

1671081590034 :: quotes :: {'symbols': 'NSE:MOTHERSON-EQ'} :: 1671081590959 :: {'s': 'ok', 'd': [{'n': 'NSE:MOTHERSON-EQ', 's': 'ok', 'v': {'ch': 0.1, 'chp': 0.14, 'lp': 72.35, 'spread': 0.05, 'ask': 72.35, 'bid': 72.3, 'open_price': 72.65, 'high_price': 72.95, 'low_price': 72.25, 'prev_close_price': 72.25, 'volume': 1890857, 'short_name': 'MOTHERSON-EQ', 'exchange': 'NSE', 'description': 'NSE:MOTHERSON-EQ', 'original_name': 'NSE:MOTHERSON-EQ', 'symbol': 'NSE:MOTHERSON-EQ', 'fyToken': '10100000004204', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 72.3, 'h': 72.35, 'l': 72.3, 'c': 72.35, 'v': 2397, 'tf': '10:49'}}}]}

1671081590970 :: quotes :: {'symbols': 'NSE:BAJFINANCE-EQ'} :: 1671081591889 :: {'s': 'ok', 'd': [{'n': 'NSE:BAJFINANCE-EQ', 's': 'ok', 'v': {'ch': 40.8, 'chp': 0.61, 'lp': 6696.0, 'spread': 1.6, 'ask': 6697.6, 'bid': 6696.0, 'open_price': 6632.0, 'high_price': 6714.0, 'low_price': 6622.3, 'prev_close_price': 6655.2, 'volume': 363831, 'short_name': 'BAJFINANCE-EQ', 'exchange': 'NSE', 'description': 'NSE:BAJFINANCE-EQ', 'original_name': 'NSE:BAJFINANCE-EQ', 'symbol': 'NSE:BAJFINANCE-EQ', 'fyToken': '1010000000317', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 6696.15, 'h': 6698.0, 'l': 6695.15, 'c': 6696.0, 'v': 370, 'tf': '10:49'}}}]}

1671081591891 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1671081593165 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': 0.8, 'chp': 0.13, 'lp': 626.3, 'spread': 0.1, 'ask': 626.4, 'bid': 626.3, 'open_price': 625.55, 'high_price': 629.55, 'low_price': 625.05, 'prev_close_price': 625.5, 'volume': 3462397, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 626.4, 'h': 626.45, 'l': 626.1, 'c': 626.3, 'v': 6223, 'tf': '10:49'}}}]}

1671081593166 :: quotes :: {'symbols': 'NSE:TCS-EQ'} :: 1671081595023 :: {'s': 'ok', 'd': [{'n': 'NSE:TCS-EQ', 's': 'ok', 'v': {'ch': -36.0, 'chp': -1.07, 'lp': 3329.35, 'spread': 0.8, 'ask': 3329.35, 'bid': 3328.55, 'open_price': 3358.8, 'high_price': 3364.75, 'low_price': 3321.0, 'prev_close_price': 3365.35, 'volume': 550081, 'short_name': 'TCS-EQ', 'exchange': 'NSE', 'description': 'NSE:TCS-EQ', 'original_name': 'NSE:TCS-EQ', 'symbol': 'NSE:TCS-EQ', 'fyToken': '101000000011536', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 3329.0, 'h': 3329.8, 'l': 3328.4, 'c': 3329.35, 'v': 773, 'tf': '10:49'}}}]}

1671081595025 :: quotes :: {'symbols': 'NSE:SUNPHARMA-EQ'} :: 1671081596319 :: {'s': 'ok', 'd': [{'n': 'NSE:SUNPHARMA-EQ', 's': 'ok', 'v': {'ch': 0.35, 'chp': 0.03, 'lp': 1000.6, 'spread': 0.15, 'ask': 1000.75, 'bid': 1000.6, 'open_price': 1001.0, 'high_price': 1007.0, 'low_price': 999.3, 'prev_close_price': 1000.25, 'volume': 279077, 'short_name': 'SUNPHARMA-EQ', 'exchange': 'NSE', 'description': 'NSE:SUNPHARMA-EQ', 'original_name': 'NSE:SUNPHARMA-EQ', 'symbol': 'NSE:SUNPHARMA-EQ', 'fyToken': '10100000003351', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 1000.7, 'h': 1000.85, 'l': 1000.6, 'c': 1000.6, 'v': 262, 'tf': '10:49'}}}]}

1671081596320 :: quotes :: {'symbols': 'NSE:RELIANCE-EQ'} :: 1671081597263 :: {'s': 'ok', 'd': [{'n': 'NSE:RELIANCE-EQ', 's': 'ok', 'v': {'ch': -15.5, 'chp': -0.59, 'lp': 2600.0, 'spread': 0.05, 'ask': 2600.05, 'bid': 2600.0, 'open_price': 2602.5, 'high_price': 2615.0, 'low_price': 2593.8, 'prev_close_price': 2615.5, 'volume': 995328, 'short_name': 'RELIANCE-EQ', 'exchange': 'NSE', 'description': 'NSE:RELIANCE-EQ', 'original_name': 'NSE:RELIANCE-EQ', 'symbol': 'NSE:RELIANCE-EQ', 'fyToken': '10100000002885', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 2598.95, 'h': 2600.0, 'l': 2598.5, 'c': 2600.0, 'v': 7095, 'tf': '10:49'}}}]}

1671081597264 :: quotes :: {'symbols': 'NSE:MARUTI-EQ'} :: 1671081598600 :: {'s': 'ok', 'd': [{'n': 'NSE:MARUTI-EQ', 's': 'ok', 'v': {'ch': -14.4, 'chp': -0.17, 'lp': 8627.2, 'spread': 1.75, 'ask': 8629.1, 'bid': 8627.35, 'open_price': 8641.0, 'high_price': 8673.6, 'low_price': 8612.0, 'prev_close_price': 8641.6, 'volume': 135275, 'short_name': 'MARUTI-EQ', 'exchange': 'NSE', 'description': 'NSE:MARUTI-EQ', 'original_name': 'NSE:MARUTI-EQ', 'symbol': 'NSE:MARUTI-EQ', 'fyToken': '101000000010999', 'tt': 1671062400, 'cmd': {'t': 1671081540, 'o': 8627.05, 'h': 8629.1, 'l': 8627.0, 'c': 8627.2, 'v': 4448, 'tf': '10:49'}}}]}

1671081608612 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1671081610028 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -79.4, 'chp': -0.43, 'lp': 18580.9, 'spread': 0.0, 'ask': 18580.9, 'bid': 18580.9, 'open_price': 18614.4, 'high_price': 18652.9, 'low_price': 18558.9, 'prev_close_price': 18660.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1671062400, 'cmd': {'t': 1671081600, 'o': 18580.3, 'h': 18581.6, 'l': 18580.3, 'c': 18580.9, 'v': 0, 'tf': '10:50'}}}]}

1671081610030 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1671081612046 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 2.15, 'chp': 0.0, 'lp': 44051.25, 'spread': 0.0, 'ask': 44051.25, 'bid': 44051.25, 'open_price': 43940.1, 'high_price': 44120.6, 'low_price': 43927.5, 'prev_close_price': 44049.1, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1671062400, 'cmd': {'t': 1671081600, 'o': 44043.05, 'h': 44051.25, 'l': 44043.05, 'c': 44051.25, 'v': 0, 'tf': '10:50'}}}]}

1671081612047 :: quotes :: {'symbols': 'NSE:SBILIFE-EQ'} :: 1671081612987 :: {'s': 'ok', 'd': [{'n': 'NSE:SBILIFE-EQ', 's': 'ok', 'v': {'ch': 20.05, 'chp': 1.58, 'lp': 1289.8, 'spread': 0.1, 'ask': 1289.95, 'bid': 1289.85, 'open_price': 1274.95, 'high_price': 1295.0, 'low_price': 1272.55, 'prev_close_price': 1269.75, 'volume': 601425, 'short_name': 'SBILIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:SBILIFE-EQ', 'original_name': 'NSE:SBILIFE-EQ', 'symbol': 'NSE:SBILIFE-EQ', 'fyToken': '101000000021808', 'tt': 1671062400, 'cmd': {'t': 1671081600, 'o': 1289.8, 'h': 1289.8, 'l': 1289.8, 'c': 1289.8, 'v': 261, 'tf': '10:50'}}}]}

